id,time
26,1970-01-08T11:19:20
98,1970-01-08T11:53:41
82,1970-01-08T11:57:57
24,1970-01-08T12:19:47
57,1970-01-08T13:54:04
59,1970-01-08T14:36:22
72,1970-01-08T14:39:19
92,1970-01-08T15:36:37
90,1970-01-08T17:17:14
78,1970-01-08T17:44:49
20,1970-01-08T19:29:53
94,1970-01-08T20:24:41
97,1970-01-08T22:55:54
39,1970-01-08T22:59:24
83,1970-01-09T01:29:25
20,1970-01-09T02:00:24
39,1970-01-09T04:26:53
55,1970-01-09T05:42:10
15,1970-01-09T08:25:57
85,1970-01-09T09:53:02
14,1970-01-09T10:47:01
65,1970-01-09T12:36:04
82,1970-01-09T15:21:22
46,1970-01-09T15:37:28
93,1970-01-09T17:34:46
71,1970-01-09T17:41:22
34,1970-01-09T19:23:43
92,1970-01-09T19:28:25
54,1970-01-09T20:15:28
27,1970-01-09T22:13:35
73,1970-01-09T23:39:08
63,1970-01-10T00:36:23
16,1970-01-10T00:53:20
80,1970-01-10T02:35:22
41,1970-01-10T05:16:15
84,1970-01-10T06:58:18
53,1970-01-10T09:43:57
24,1970-01-10T10:01:55
78,1970-01-10T11:58:07
49,1970-01-10T13:02:38
62,1970-01-10T15:06:21
1,1970-01-10T15:21:29
96,1970-01-10T15:31:48
15,1970-01-10T16:08:24
67,1970-01-10T17:23:39
1,1970-01-10T18:43:48
54,1970-01-10T21:00:02
81,1970-01-10T22:01:00
28,1970-01-10T22:49:21
71,1970-01-11T00:14:25
23,1970-01-11T02:20:38
66,1970-01-11T03:59:22
33,1970-01-11T04:27:06
84,1970-01-11T06:52:56
22,1970-01-11T08:13:00
38,1970-01-11T09:09:16
66,1970-01-11T11:45:59
94,1970-01-11T13:07:56
83,1970-01-11T14:24:15
47,1970-01-11T15:46:58
64,1970-01-11T16:19:37
33,1970-01-11T18:19:01
70,1970-01-11T18:38:50
26,1970-01-11T19:56:21
11,1970-01-11T21:48:07
36,1970-01-11T22:07:35
73,1970-01-12T00:30:22
87,1970-01-12T03:04:36
92,1970-01-12T04:10:17
92,1970-01-12T06:19:29
59,1970-01-12T06:50:44
90,1970-01-12T09:14:18
85,1970-01-12T09:53:57
54,1970-01-12T10:12:13
54,1970-01-12T11:40:57
21,1970-01-12T12:00:29
42,1970-01-12T13:16:33
38,1970-01-12T15:04:48
38,1970-01-12T16:19:44
21,1970-01-12T17:52:03
36,1970-01-12T19:58:19
41,1970-01-12T21:58:47
2,1970-01-12T23:47:23
23,1970-01-13T01:18:23
64,1970-01-13T01:26:00
16,1970-01-13T02:50:41
53,1970-01-13T04:14:10
24,1970-01-13T05:35:06
12,1970-01-13T07:34:49
82,1970-01-13T08:59:39
10,1970-01-13T11:38:38
75,1970-01-13T12:47:57
7,1970-01-13T13:40:58
69,1970-01-13T14:42:01
5,1970-01-13T16:43:26
6,1970-01-13T17:18:43
93,1970-01-13T17:41:40
97,1970-01-13T20:02:43
46,1970-01-13T22:27:19
51,1970-01-13T22:38:32
76,1970-01-13T22:58:42
42,1970-01-14T00:10:02
27,1970-01-14T01:39:09
74,1970-01-14T01:50:26
20,1970-01-14T03:19:08
16,1970-01-14T05:58:07
83,1970-01-14T07:48:17
63,1970-01-14T08:38:09
70,1970-01-14T08:46:26
13,1970-01-14T10:27:52
74,1970-01-14T10:58:30
71,1970-01-14T11:00:51
34,1970-01-14T12:42:50
23,1970-01-14T13:25:08
8,1970-01-14T15:13:18
52,1970-01-14T17:09:58
53,1970-01-14T19:22:26
28,1970-01-14T21:22:26
40,1970-01-14T21:47:15
15,1970-01-14T22:28:13
16,1970-01-14T23:37:02
53,1970-01-14T23:51:41
69,1970-01-14T23:56:50
75,1970-01-14T23:59:56
66,1970-01-15T00:47:02
89,1970-01-15T01:39:20
67,1970-01-15T03:24:02
23,1970-01-15T05:38:26
33,1970-01-15T06:27:18
14,1970-01-15T06:50:20
9,1970-01-15T08:51:02
12,1970-01-15T10:44:54
84,1970-01-15T11:06:32
10,1970-01-15T12:07:12
25,1970-01-15T14:47:23
57,1970-01-15T15:18:39
37,1970-01-15T15:33:01
36,1970-01-15T18:16:11
44,1970-01-15T18:31:44
2,1970-01-15T19:33:16
96,1970-01-15T22:18:40
53,1970-01-15T23:49:19
36,1970-01-16T01:40:35
92,1970-01-16T03:21:05
75,1970-01-16T04:18:46
92,1970-01-16T05:44:57
78,1970-01-16T05:45:38
55,1970-01-16T08:21:25
27,1970-01-16T10:50:18
30,1970-01-16T10:50:30
31,1970-01-16T13:25:17
75,1970-01-16T15:48:26
41,1970-01-16T16:03:25
4,1970-01-16T17:40:21
28,1970-01-16T18:18:50
2,1970-01-16T19:44:38
85,1970-01-16T20:31:55
92,1970-01-16T23:16:41
20,1970-01-17T00:39:54
96,1970-01-17T02:25:08
27,1970-01-17T04:01:13
53,1970-01-17T06:40:38
47,1970-01-17T06:53:26
75,1970-01-17T07:15:09
9,1970-01-17T09:13:14
71,1970-01-17T11:16:38
51,1970-01-17T12:57:00
61,1970-01-17T13:29:47
87,1970-01-17T14:45:49
30,1970-01-17T15:43:14
86,1970-01-17T17:33:22
79,1970-01-17T18:20:38
55,1970-01-17T21:05:26
65,1970-01-17T23:06:41
46,1970-01-18T00:48:06
80,1970-01-18T03:10:11
71,1970-01-18T04:47:51
49,1970-01-18T07:09:58
17,1970-01-18T09:51:38
50,1970-01-18T09:52:54
11,1970-01-18T09:53:41
46,1970-01-18T10:07:43
62,1970-01-18T10:56:08
44,1970-01-18T13:31:26
98,1970-01-18T14:48:57
10,1970-01-18T16:22:51
34,1970-01-18T17:51:04
27,1970-01-18T20:07:04
26,1970-01-18T22:11:34
21,1970-01-18T23:50:04
15,1970-01-19T02:23:58
60,1970-01-19T03:36:45
89,1970-01-19T04:31:05
81,1970-01-19T07:15:51
43,1970-01-19T07:42:10
46,1970-01-19T09:17:28
91,1970-01-19T10:48:53
20,1970-01-19T12:10:56
21,1970-01-19T14:14:06
60,1970-01-19T15:51:49
10,1970-01-19T18:35:39
50,1970-01-19T18:53:06
85,1970-01-19T20:20:24
78,1970-01-19T20:59:40
19,1970-01-19T22:56:39
15,1970-01-20T00:43:25
27,1970-01-20T03:22:59
85,1970-01-20T04:59:30
34,1970-01-20T07:29:27
93,1970-01-20T09:05:26
27,1970-01-20T10:07:29
80,1970-01-20T12:17:58
98,1970-01-20T14:33:59
89,1970-01-20T14:52:54
72,1970-01-20T15:31:27
62,1970-01-20T16:08:22
42,1970-01-20T18:52:36
39,1970-01-20T21:24:37
82,1970-01-20T21:31:21
32,1970-01-20T23:17:40
35,1970-01-21T00:12:20
27,1970-01-21T01:25:09
66,1970-01-21T01:40:53
18,1970-01-21T03:00:05
81,1970-01-21T04:01:48
2,1970-01-21T05:08:48
11,1970-01-21T07:18:37
77,1970-01-21T09:11:06
78,1970-01-21T11:42:14
51,1970-01-21T12:06:15
97,1970-01-21T14:10:39
31,1970-01-21T15:41:52
76,1970-01-21T17:23:59
75,1970-01-21T18:11:54
25,1970-01-21T20:16:38
68,1970-01-21T22:59:33
28,1970-01-22T01:31:54
93,1970-01-22T02:15:27
41,1970-01-22T04:13:39
52,1970-01-22T06:36:17
79,1970-01-22T09:10:40
15,1970-01-22T09:14:00
44,1970-01-22T09:31:02
67,1970-01-22T11:57:40
47,1970-01-22T13:11:23
77,1970-01-22T15:54:14
56,1970-01-22T16:59:29
98,1970-01-22T18:59:05
57,1970-01-22T21:13:22
18,1970-01-22T23:07:37
22,1970-01-23T01:32:28
59,1970-01-23T03:03:53
77,1970-01-23T04:56:34
29,1970-01-23T05:37:04
35,1970-01-23T06:42:09
78,1970-01-23T07:49:03
4,1970-01-23T09:42:50
44,1970-01-23T10:03:07
49,1970-01-23T12:10:54
77,1970-01-23T12:55:13
42,1970-01-23T15:33:10
91,1970-01-23T17:04:48
15,1970-01-23T19:38:45
19,1970-01-23T20:56:21
97,1970-01-23T23:22:26
93,1970-01-23T23:40:30
47,1970-01-24T01:17:49
36,1970-01-24T02:42:05
18,1970-01-24T03:57:06
80,1970-01-24T05:40:09
80,1970-01-24T06:51:49
86,1970-01-24T08:47:51
17,1970-01-24T09:14:01
64,1970-01-24T11:15:31
92,1970-01-24T13:20:05
5,1970-01-24T15:15:25
89,1970-01-24T17:38:53
53,1970-01-24T19:27:11
1,1970-01-24T21:23:15
29,1970-01-24T22:59:35
97,1970-01-25T00:48:58
88,1970-01-25T02:06:35
36,1970-01-25T02:25:35
93,1970-01-25T04:22:22
67,1970-01-25T07:03:51
12,1970-01-25T07:45:00
96,1970-01-25T08:07:09
27,1970-01-25T10:18:57
88,1970-01-25T10:43:37
47,1970-01-25T12:37:08
81,1970-01-25T14:30:38
38,1970-01-25T14:43:43
6,1970-01-25T15:09:37
2,1970-01-25T15:35:58
10,1970-01-25T17:59:33
87,1970-01-25T19:41:25
6,1970-01-25T21:58:26
13,1970-01-25T23:20:17
21,1970-01-26T00:49:15
15,1970-01-26T02:32:54
61,1970-01-26T03:50:23
59,1970-01-26T05:53:34
87,1970-01-26T07:33:18
42,1970-01-26T07:52:49
40,1970-01-26T10:21:29
93,1970-01-26T11:35:42
64,1970-01-26T11:52:08
38,1970-01-26T13:03:09
87,1970-01-26T15:09:49
84,1970-01-26T16:46:05
40,1970-01-26T17:55:17
73,1970-01-26T18:45:11
21,1970-01-26T20:30:47
53,1970-01-26T21:01:28
53,1970-01-26T21:13:36
29,1970-01-26T22:43:47
2,1970-01-27T00:33:12
9,1970-01-27T02:11:24
39,1970-01-27T04:00:55
94,1970-01-27T04:59:49
1,1970-01-27T06:47:42
69,1970-01-27T08:06:59
81,1970-01-27T10:02:33
34,1970-01-27T10:05:34
8,1970-01-27T10:34:06
36,1970-01-27T10:59:11
35,1970-01-27T13:40:24
73,1970-01-27T14:24:22
12,1970-01-27T17:05:13
75,1970-01-27T17:19:26
28,1970-01-27T18:19:10
43,1970-01-27T19:02:09
47,1970-01-27T20:58:28
64,1970-01-27T23:12:29
77,1970-01-28T00:04:59
99,1970-01-28T02:38:08
87,1970-01-28T05:18:29
4,1970-01-28T05:31:36
64,1970-01-28T06:57:27
17,1970-01-28T07:37:47
34,1970-01-28T09:25:58
75,1970-01-28T11:54:58
53,1970-01-28T13:04:51
58,1970-01-28T13:39:36
48,1970-01-28T16:19:41
60,1970-01-28T16:46:00
43,1970-01-28T17:51:32
60,1970-01-28T18:55:07
89,1970-01-28T21:17:49
33,1970-01-28T22:05:37
47,1970-01-28T23:15:57
30,1970-01-29T01:02:05
55,1970-01-29T01:53:28
9,1970-01-29T02:09:19
61,1970-01-29T02:47:31
90,1970-01-29T03:50:06
79,1970-01-29T03:57:04
73,1970-01-29T04:59:19
29,1970-01-29T07:13:54
82,1970-01-29T09:00:49
17,1970-01-29T09:01:40
9,1970-01-29T09:03:08
27,1970-01-29T10:48:46
57,1970-01-29T11:32:23
91,1970-01-29T12:18:42
91,1970-01-29T14:22:20
43,1970-01-29T15:11:49
7,1970-01-29T16:04:03
1,1970-01-29T18:15:31
99,1970-01-29T20:43:45
88,1970-01-29T22:52:01
78,1970-01-30T01:14:35
67,1970-01-30T01:19:29
14,1970-01-30T01:28:24
12,1970-01-30T02:00:18
6,1970-01-30T04:38:25
63,1970-01-30T05:33:29
35,1970-01-30T07:05:16
88,1970-01-30T08:28:09
73,1970-01-30T08:31:59
48,1970-01-30T11:08:14
65,1970-01-30T11:45:46
15,1970-01-30T12:22:59
52,1970-01-30T12:26:37
92,1970-01-30T14:06:20
92,1970-01-30T16:19:31
40,1970-01-30T18:18:25
12,1970-01-30T19:41:50
70,1970-01-30T21:55:06
87,1970-01-30T21:57:52
28,1970-01-30T23:24:32
71,1970-01-30T23:46:14
24,1970-01-31T00:25:04
85,1970-01-31T02:13:22
59,1970-01-31T02:37:36
29,1970-01-31T04:52:19
14,1970-01-31T06:50:02
73,1970-01-31T08:05:04
18,1970-01-31T09:35:31
74,1970-01-31T11:07:01
14,1970-01-31T12:59:00
6,1970-01-31T14:44:11
54,1970-01-31T15:13:42
18,1970-01-31T16:19:32
63,1970-01-31T16:57:38
83,1970-01-31T17:14:00
79,1970-01-31T19:11:18
62,1970-01-31T21:17:42
87,1970-01-31T21:43:26
36,1970-02-01T00:24:31
4,1970-02-01T02:59:00
71,1970-02-01T03:32:29
16,1970-02-01T04:57:47
71,1970-02-01T07:36:17
71,1970-02-01T09:02:01
12,1970-02-01T10:27:19
15,1970-02-01T11:30:22
5,1970-02-01T11:56:41
73,1970-02-01T12:24:27
68,1970-02-01T13:21:42
13,1970-02-01T13:37:44
25,1970-02-01T15:25:23
44,1970-02-01T16:08:44
67,1970-02-01T17:58:24
39,1970-02-01T18:31:16
20,1970-02-01T19:03:02
54,1970-02-01T20:15:11
39,1970-02-01T22:50:22
42,1970-02-01T23:26:27
97,1970-02-02T02:12:09
39,1970-02-02T03:14:41
68,1970-02-02T05:27:02
3,1970-02-02T07:24:12
58,1970-02-02T09:27:24
19,1970-02-02T11:54:52
70,1970-02-02T14:22:43
72,1970-02-02T14:49:14
79,1970-02-02T17:18:05
66,1970-02-02T17:32:51
80,1970-02-02T18:35:08
79,1970-02-02T19:35:12
38,1970-02-02T19:44:24
12,1970-02-02T21:22:42
36,1970-02-02T23:29:08
1,1970-02-03T02:07:43
49,1970-02-03T04:30:27
60,1970-02-03T04:51:36
69,1970-02-03T05:22:09
66,1970-02-03T05:59:17
63,1970-02-03T08:18:53
47,1970-02-03T10:45:53
52,1970-02-03T12:20:09
59,1970-02-03T14:21:29
25,1970-02-03T16:38:48
20,1970-02-03T18:16:35
65,1970-02-03T20:24:54
40,1970-02-03T21:39:17
41,1970-02-03T23:04:22
94,1970-02-04T01:39:51
24,1970-02-04T02:06:00
63,1970-02-04T03:42:05
85,1970-02-04T04:08:58
82,1970-02-04T05:11:27
74,1970-02-04T06:57:38
42,1970-02-04T07:26:49
38,1970-02-04T09:21:29
87,1970-02-04T10:49:06
47,1970-02-04T13:33:26
23,1970-02-04T14:55:13
72,1970-02-04T16:57:21
88,1970-02-04T19:08:36
31,1970-02-04T20:36:48
2,1970-02-04T22:08:41
52,1970-02-05T00:01:00
34,1970-02-05T00:25:12
82,1970-02-05T02:17:50
50,1970-02-05T02:27:59
57,1970-02-05T02:49:09
78,1970-02-05T04:32:13
76,1970-02-05T06:59:37
78,1970-02-05T07:00:41
73,1970-02-05T07:14:47
22,1970-02-05T09:38:01
3,1970-02-05T09:56:21
72,1970-02-05T11:10:23
12,1970-02-05T12:10:22
23,1970-02-05T14:56:57
65,1970-02-05T15:26:26
63,1970-02-05T17:59:23
53,1970-02-05T18:29:06
56,1970-02-05T20:57:02
37,1970-02-05T21:04:11
85,1970-02-05T21:43:24
43,1970-02-05T22:08:16
33,1970-02-05T22:35:36
72,1970-02-06T01:09:46
58,1970-02-06T03:46:03
45,1970-02-06T06:00:43
63,1970-02-06T07:19:12
85,1970-02-06T09:46:15
5,1970-02-06T11:20:08
28,1970-02-06T13:32:11
15,1970-02-06T13:33:42
28,1970-02-06T15:41:57
38,1970-02-06T16:04:57
82,1970-02-06T16:42:26
67,1970-02-06T17:45:43
93,1970-02-06T20:24:29
51,1970-02-06T22:05:14
83,1970-02-06T23:36:26
36,1970-02-07T01:18:17
11,1970-02-07T03:48:53
63,1970-02-07T05:13:16
69,1970-02-07T06:19:11
84,1970-02-07T08:06:12
83,1970-02-07T08:55:23
39,1970-02-07T11:04:47
91,1970-02-07T12:54:24
29,1970-02-07T15:32:33
8,1970-02-07T16:03:45
22,1970-02-07T18:05:38
84,1970-02-07T19:41:15
48,1970-02-07T20:01:22
74,1970-02-07T20:20:23
31,1970-02-07T21:14:42
1,1970-02-07T23:15:07
95,1970-02-08T01:32:29
76,1970-02-08T02:16:19
13,1970-02-08T03:19:43
49,1970-02-08T04:36:56
40,1970-02-08T05:55:43
82,1970-02-08T05:57:34
12,1970-02-08T06:16:55
61,1970-02-08T06:34:16
90,1970-02-08T07:00:28
44,1970-02-08T09:15:21
63,1970-02-08T10:06:34
99,1970-02-08T12:49:44
46,1970-02-08T14:24:53
27,1970-02-08T14:38:18
10,1970-02-08T16:34:44
78,1970-02-08T16:59:00
40,1970-02-08T17:56:06
30,1970-02-08T20:12:21
23,1970-02-08T20:56:31
35,1970-02-08T21:06:17
51,1970-02-08T23:51:48
97,1970-02-09T01:56:31
6,1970-02-09T03:55:34
21,1970-02-09T05:20:34
4,1970-02-09T07:43:31
51,1970-02-09T08:17:37
31,1970-02-09T08:25:27
91,1970-02-09T10:30:14
75,1970-02-09T12:27:38
85,1970-02-09T12:30:26
55,1970-02-09T14:07:33
17,1970-02-09T16:20:09
42,1970-02-09T18:22:28
36,1970-02-09T19:07:34
49,1970-02-09T19:42:51
38,1970-02-09T19:51:34
41,1970-02-09T21:07:34
57,1970-02-09T22:11:09
2,1970-02-09T23:29:38
13,1970-02-10T01:04:00
93,1970-02-10T01:30:27
82,1970-02-10T01:33:53
81,1970-02-10T02:46:03
41,1970-02-10T05:22:12
26,1970-02-10T05:43:06
9,1970-02-10T07:47:26
55,1970-02-10T08:57:17
39,1970-02-10T10:56:41
88,1970-02-10T12:47:50
89,1970-02-10T14:06:44
84,1970-02-10T16:32:09
40,1970-02-10T18:57:31
39,1970-02-10T19:05:13
3,1970-02-10T20:02:42
6,1970-02-10T21:51:31
32,1970-02-10T22:37:21
9,1970-02-11T00:02:11
3,1970-02-11T02:10:07
16,1970-02-11T02:19:02
5,1970-02-11T03:05:57
23,1970-02-11T04:50:56
27,1970-02-11T05:35:09
82,1970-02-11T07:33:28
68,1970-02-11T09:55:59
67,1970-02-11T11:56:36
30,1970-02-11T14:16:31
89,1970-02-11T16:05:03
94,1970-02-11T16:37:55
62,1970-02-11T18:58:59
5,1970-02-11T21:22:03
45,1970-02-11T22:58:27
51,1970-02-11T23:09:10
49,1970-02-11T23:10:35
46,1970-02-12T01:34:02
98,1970-02-12T03:26:54
62,1970-02-12T03:31:13
67,1970-02-12T04:09:57
33,1970-02-12T05:44:46
99,1970-02-12T05:52:06
25,1970-02-12T07:45:06
5,1970-02-12T10:20:31
6,1970-02-12T12:11:14
23,1970-02-12T13:55:44
57,1970-02-12T14:48:53
27,1970-02-12T15:19:50
42,1970-02-12T17:41:41
27,1970-02-12T18:06:15
88,1970-02-12T19:45:03
52,1970-02-12T22:03:47
85,1970-02-13T00:40:41
96,1970-02-13T03:18:59
77,1970-02-13T03:54:08
6,1970-02-13T04:23:41
3,1970-02-13T07:10:04
83,1970-02-13T07:21:53
68,1970-02-13T08:09:07
30,1970-02-13T10:34:16
62,1970-02-13T12:27:52
58,1970-02-13T14:30:04
93,1970-02-13T15:39:44
88,1970-02-13T18:13:50
53,1970-02-13T20:52:48
54,1970-02-13T22:08:07
38,1970-02-13T23:56:19
4,1970-02-14T00:33:49
74,1970-02-14T01:20:17
12,1970-02-14T02:47:45
8,1970-02-14T05:30:33
37,1970-02-14T07:15:16
42,1970-02-14T08:28:09
84,1970-02-14T10:48:45
12,1970-02-14T11:16:52
14,1970-02-14T11:19:16
86,1970-02-14T13:56:12
54,1970-02-14T16:03:51
97,1970-02-14T18:41:35
81,1970-02-14T20:11:45
92,1970-02-14T22:30:46
1,1970-02-15T01:08:44
66,1970-02-15T03:16:10
42,1970-02-15T04:01:59
42,1970-02-15T06:46:18
4,1970-02-15T07:57:29
53,1970-02-15T09:13:51
4,1970-02-15T10:33:41
10,1970-02-15T11:08:24
79,1970-02-15T13:30:09
87,1970-02-15T16:10:49
72,1970-02-15T17:09:59
86,1970-02-15T18:30:17
87,1970-02-15T20:30:18
14,1970-02-15T21:36:30
52,1970-02-15T23:58:03
58,1970-02-16T00:27:18
14,1970-02-16T01:59:44
5,1970-02-16T03:49:59
37,1970-02-16T06:29:33
70,1970-02-16T09:13:09
22,1970-02-16T09:24:21
62,1970-02-16T11:13:54
56,1970-02-16T13:43:33
51,1970-02-16T13:56:31
92,1970-02-16T15:04:10
76,1970-02-16T17:00:30
8,1970-02-16T19:30:35
46,1970-02-16T21:17:37
13,1970-02-16T23:11:26
64,1970-02-16T23:44:21
86,1970-02-17T01:41:12
9,1970-02-17T04:16:23
73,1970-02-17T05:46:39
69,1970-02-17T05:55:33
95,1970-02-17T06:30:21
53,1970-02-17T07:51:36
58,1970-02-17T07:52:15
87,1970-02-17T08:08:06
36,1970-02-17T10:19:34
96,1970-02-17T12:49:18
90,1970-02-17T14:03:23
19,1970-02-17T14:18:12
72,1970-02-17T16:22:02
4,1970-02-17T17:34:18
5,1970-02-17T18:00:11
84,1970-02-17T19:37:41
2,1970-02-17T21:46:07
78,1970-02-17T22:18:24
97,1970-02-17T22:28:10
65,1970-02-18T00:07:29
52,1970-02-18T02:05:21
49,1970-02-18T04:02:35
81,1970-02-18T06:34:31
3,1970-02-18T08:53:03
37,1970-02-18T09:13:06
75,1970-02-18T10:18:21
29,1970-02-18T10:19:59
93,1970-02-18T12:17:00
34,1970-02-18T12:37:46
35,1970-02-18T14:58:56
23,1970-02-18T15:01:45
11,1970-02-18T15:07:43
12,1970-02-18T16:51:00
30,1970-02-18T18:25:15
62,1970-02-18T20:47:06
5,1970-02-18T22:58:48
40,1970-02-18T23:59:10
67,1970-02-19T02:44:12
52,1970-02-19T04:42:18
69,1970-02-19T06:18:04
79,1970-02-19T08:49:56
68,1970-02-19T09:08:46
89,1970-02-19T11:35:05
41,1970-02-19T11:40:21
98,1970-02-19T14:19:21
35,1970-02-19T16:34:15
65,1970-02-19T17:47:38
58,1970-02-19T19:25:57
18,1970-02-19T21:18:43
22,1970-02-19T22:04:42
57,1970-02-19T23:29:15
50,1970-02-20T00:26:29
29,1970-02-20T02:11:55
4,1970-02-20T03:41:07
50,1970-02-20T03:42:40
2,1970-02-20T06:04:19
99,1970-02-20T06:45:58
39,1970-02-20T08:31:31
7,1970-02-20T08:51:23
78,1970-02-20T10:53:31
56,1970-02-20T12:35:13
88,1970-02-20T14:26:49
14,1970-02-20T17:13:12
50,1970-02-20T17:31:28
24,1970-02-20T18:21:03
73,1970-02-20T19:28:11
69,1970-02-20T20:27:16
4,1970-02-20T20:46:03
23,1970-02-20T21:13:49
16,1970-02-20T21:27:44
97,1970-02-21T00:07:47
95,1970-02-21T02:51:40
32,1970-02-21T05:09:22
63,1970-02-21T05:54:57
14,1970-02-21T08:02:10
70,1970-02-21T09:14:14
30,1970-02-21T10:28:34
70,1970-02-21T10:30:49
19,1970-02-21T10:55:51
45,1970-02-21T11:56:42
94,1970-02-21T13:03:10
22,1970-02-21T13:28:46
89,1970-02-21T14:41:29
48,1970-02-21T16:48:59
33,1970-02-21T19:05:46
54,1970-02-21T20:28:52
35,1970-02-21T21:25:21
94,1970-02-22T00:00:54
59,1970-02-22T02:43:39
65,1970-02-22T02:53:06
68,1970-02-22T03:56:39
73,1970-02-22T05:50:30
26,1970-02-22T07:29:01
72,1970-02-22T09:00:06
84,1970-02-22T11:35:03
84,1970-02-22T11:40:00
85,1970-02-22T12:17:06
96,1970-02-22T14:41:45
2,1970-02-22T17:11:00
32,1970-02-22T18:06:55
32,1970-02-22T20:08:18
40,1970-02-22T21:51:53
98,1970-02-22T23:07:26
52,1970-02-23T00:12:03
18,1970-02-23T02:02:37
72,1970-02-23T04:08:48
76,1970-02-23T06:02:46
99,1970-02-23T06:47:36
28,1970-02-23T09:16:44
80,1970-02-23T09:49:57
84,1970-02-23T12:29:30
71,1970-02-23T14:02:56
25,1970-02-23T16:36:24
77,1970-02-23T18:13:01
83,1970-02-23T20:47:27
10,1970-02-23T23:04:00
77,1970-02-23T23:34:57
22,1970-02-24T00:44:04
26,1970-02-24T02:33:43
63,1970-02-24T04:43:07
93,1970-02-24T05:04:35
38,1970-02-24T05:54:16
79,1970-02-24T07:04:15
54,1970-02-24T08:36:35
57,1970-02-24T10:21:25
15,1970-02-24T11:09:42
60,1970-02-24T13:06:28
15,1970-02-24T15:08:32
34,1970-02-24T17:12:38
28,1970-02-24T18:16:50
3,1970-02-24T19:09:34
68,1970-02-24T21:43:14
11,1970-02-24T23:20:59
25,1970-02-25T02:01:43
26,1970-02-25T02:38:39
46,1970-02-25T03:12:21
46,1970-02-25T05:57:48
87,1970-02-25T07:27:35
75,1970-02-25T09:54:22
2,1970-02-25T10:27:01
46,1970-02-25T12:07:07
91,1970-02-25T14:38:08
64,1970-02-25T16:05:06
47,1970-02-25T18:15:01
72,1970-02-25T19:21:19
59,1970-02-25T20:43:20
96,1970-02-25T23:18:39
