id,time
59,1970-01-26T13:56:53
70,1970-01-26T15:50:53
52,1970-01-26T18:16:17
31,1970-01-26T19:08:39
78,1970-01-26T21:31:39
90,1970-01-26T23:15:14
14,1970-01-27T01:42:09
18,1970-01-27T01:55:14
21,1970-01-27T03:34:38
17,1970-01-27T05:55:27
28,1970-01-27T07:16:14
35,1970-01-27T08:17:06
41,1970-01-27T09:42:54
26,1970-01-27T11:47:10
84,1970-01-27T11:54:53
49,1970-01-27T14:27:28
59,1970-01-27T16:40:58
95,1970-01-27T17:13:44
66,1970-01-27T18:05:35
92,1970-01-27T19:23:37
98,1970-01-27T21:25:30
7,1970-01-27T22:57:20
29,1970-01-28T00:11:06
92,1970-01-28T01:36:31
18,1970-01-28T04:12:32
76,1970-01-28T06:47:13
27,1970-01-28T08:19:36
4,1970-01-28T08:30:00
27,1970-01-28T09:38:49
43,1970-01-28T11:48:40
53,1970-01-28T13:49:02
27,1970-01-28T14:21:30
40,1970-01-28T15:00:36
19,1970-01-28T15:42:35
90,1970-01-28T18:14:00
20,1970-01-28T18:18:06
24,1970-01-28T19:47:30
90,1970-01-28T20:08:24
41,1970-01-28T20:34:51
59,1970-01-28T22:55:44
85,1970-01-28T23:27:23
54,1970-01-29T00:25:09
36,1970-01-29T02:44:28
43,1970-01-29T02:44:43
9,1970-01-29T05:17:36
33,1970-01-29T05:57:14
17,1970-01-29T08:28:08
40,1970-01-29T11:07:31
33,1970-01-29T13:35:53
9,1970-01-29T14:27:07
93,1970-01-29T17:08:47
93,1970-01-29T19:05:00
59,1970-01-29T21:33:08
23,1970-01-29T22:57:37
46,1970-01-30T01:03:19
56,1970-01-30T02:16:51
83,1970-01-30T04:22:42
90,1970-01-30T06:15:10
77,1970-01-30T07:24:58
39,1970-01-30T09:22:10
31,1970-01-30T11:43:34
20,1970-01-30T13:24:40
86,1970-01-30T15:36:26
67,1970-01-30T15:58:09
89,1970-01-30T16:21:31
89,1970-01-30T19:07:59
76,1970-01-30T19:53:03
73,1970-01-30T21:06:20
96,1970-01-30T23:48:38
71,1970-01-31T01:51:20
67,1970-01-31T03:29:14
34,1970-01-31T06:05:27
3,1970-01-31T06:06:51
32,1970-01-31T06:43:38
12,1970-01-31T09:07:47
22,1970-01-31T10:28:38
11,1970-01-31T12:13:53
46,1970-01-31T14:21:08
43,1970-01-31T16:44:20
27,1970-01-31T18:47:31
21,1970-01-31T20:20:59
10,1970-01-31T22:01:54
18,1970-02-01T00:19:47
96,1970-02-01T01:53:16
8,1970-02-01T02:20:22
44,1970-02-01T04:22:02
63,1970-02-01T07:01:34
69,1970-02-01T07:10:11
75,1970-02-01T08:49:12
94,1970-02-01T09:27:41
85,1970-02-01T10:15:02
32,1970-02-01T11:41:31
6,1970-02-01T13:37:42
30,1970-02-01T15:52:00
12,1970-02-01T16:19:01
84,1970-02-01T17:09:31
89,1970-02-01T18:29:41
15,1970-02-01T21:13:28
24,1970-02-01T23:55:46
94,1970-02-02T01:22:49
62,1970-02-02T02:30:10
86,1970-02-02T03:25:26
20,1970-02-02T04:30:02
47,1970-02-02T06:56:19
90,1970-02-02T07:44:41
91,1970-02-02T09:48:11
92,1970-02-02T12:25:47
27,1970-02-02T14:39:49
13,1970-02-02T16:44:01
1,1970-02-02T18:56:32
43,1970-02-02T21:34:39
60,1970-02-02T21:51:33
95,1970-02-02T23:23:48
51,1970-02-02T23:26:10
57,1970-02-03T01:22:36
37,1970-02-03T03:46:41
50,1970-02-03T06:32:25
15,1970-02-03T08:12:12
85,1970-02-03T10:39:30
66,1970-02-03T12:08:41
81,1970-02-03T13:54:06
41,1970-02-03T16:17:22
38,1970-02-03T16:55:21
48,1970-02-03T18:11:35
41,1970-02-03T20:51:46
77,1970-02-03T21:39:49
32,1970-02-03T23:27:02
45,1970-02-04T02:00:46
95,1970-02-04T02:05:37
34,1970-02-04T04:49:08
60,1970-02-04T05:45:26
95,1970-02-04T08:31:45
88,1970-02-04T08:37:40
31,1970-02-04T08:40:35
68,1970-02-04T09:46:31
95,1970-02-04T09:46:35
50,1970-02-04T11:22:03
30,1970-02-04T12:51:15
72,1970-02-04T15:23:14
78,1970-02-04T17:49:10
90,1970-02-04T19:34:07
84,1970-02-04T19:37:22
11,1970-02-04T20:49:25
33,1970-02-04T23:02:05
91,1970-02-04T23:30:01
4,1970-02-04T23:51:44
42,1970-02-05T02:04:09
23,1970-02-05T02:43:58
71,1970-02-05T04:50:35
37,1970-02-05T07:09:20
67,1970-02-05T08:20:52
27,1970-02-05T09:31:16
93,1970-02-05T11:01:29
59,1970-02-05T12:47:32
36,1970-02-05T15:29:16
73,1970-02-05T17:20:47
80,1970-02-05T19:00:15
78,1970-02-05T21:10:52
64,1970-02-05T23:00:40
99,1970-02-06T00:21:28
40,1970-02-06T01:31:59
46,1970-02-06T02:48:53
6,1970-02-06T03:28:08
94,1970-02-06T04:38:30
83,1970-02-06T06:42:52
68,1970-02-06T07:50:29
37,1970-02-06T09:40:56
38,1970-02-06T11:33:39
59,1970-02-06T12:27:14
48,1970-02-06T13:55:52
16,1970-02-06T13:58:02
57,1970-02-06T15:42:32
62,1970-02-06T18:10:28
67,1970-02-06T18:27:35
76,1970-02-06T18:34:14
13,1970-02-06T21:08:32
16,1970-02-06T22:30:52
64,1970-02-06T23:20:21
67,1970-02-07T01:20:36
97,1970-02-07T02:07:39
74,1970-02-07T04:38:35
64,1970-02-07T06:47:04
26,1970-02-07T06:47:45
21,1970-02-07T08:39:34
96,1970-02-07T10:57:07
67,1970-02-07T12:44:12
57,1970-02-07T14:30:34
63,1970-02-07T17:00:50
32,1970-02-07T19:41:52
26,1970-02-07T20:47:46
40,1970-02-07T20:55:12
90,1970-02-07T21:41:39
85,1970-02-07T22:04:47
3,1970-02-07T22:54:30
34,1970-02-07T23:56:14
38,1970-02-08T00:10:53
65,1970-02-08T02:35:13
50,1970-02-08T04:53:15
38,1970-02-08T06:21:33
62,1970-02-08T08:43:47
76,1970-02-08T11:19:34
18,1970-02-08T12:45:21
94,1970-02-08T14:39:27
51,1970-02-08T15:30:07
10,1970-02-08T16:53:27
58,1970-02-08T18:13:36
72,1970-02-08T20:19:51
10,1970-02-08T22:33:22
63,1970-02-09T01:17:26
87,1970-02-09T03:25:59
74,1970-02-09T05:25:37
74,1970-02-09T08:10:40
67,1970-02-09T09:24:52
1,1970-02-09T10:08:47
11,1970-02-09T10:48:36
58,1970-02-09T11:38:54
76,1970-02-09T14:20:55
94,1970-02-09T16:34:54
7,1970-02-09T19:04:25
60,1970-02-09T20:36:16
15,1970-02-09T22:48:56
49,1970-02-10T01:21:30
57,1970-02-10T03:42:59
39,1970-02-10T05:57:23
37,1970-02-10T06:11:15
56,1970-02-10T08:01:25
61,1970-02-10T08:11:25
43,1970-02-10T10:26:37
87,1970-02-10T10:31:06
60,1970-02-10T13:01:45
77,1970-02-10T14:04:30
30,1970-02-10T14:16:48
2,1970-02-10T16:25:58
36,1970-02-10T16:38:39
41,1970-02-10T17:13:03
74,1970-02-10T17:59:59
8,1970-02-10T19:18:20
21,1970-02-10T20:01:35
28,1970-02-10T21:41:10
31,1970-02-11T00:20:32
6,1970-02-11T02:12:59
85,1970-02-11T04:36:46
3,1970-02-11T06:00:42
48,1970-02-11T08:38:00
12,1970-02-11T10:28:54
20,1970-02-11T11:40:15
36,1970-02-11T13:21:15
9,1970-02-11T13:56:00
63,1970-02-11T15:58:13
77,1970-02-11T16:41:56
76,1970-02-11T18:27:16
33,1970-02-11T20:27:32
71,1970-02-11T20:35:04
86,1970-02-11T22:11:35
36,1970-02-11T22:45:57
78,1970-02-11T23:13:14
17,1970-02-12T00:04:26
66,1970-02-12T02:45:40
4,1970-02-12T03:35:20
1,1970-02-12T03:59:54
75,1970-02-12T04:46:06
94,1970-02-12T07:14:24
7,1970-02-12T08:20:24
52,1970-02-12T10:59:18
41,1970-02-12T11:24:13
74,1970-02-12T12:21:49
77,1970-02-12T12:58:52
60,1970-02-12T13:26:32
48,1970-02-12T16:00:48
78,1970-02-12T18:09:38
60,1970-02-12T18:12:47
80,1970-02-12T20:26:39
16,1970-02-12T21:28:47
81,1970-02-12T21:45:07
19,1970-02-12T23:45:51
63,1970-02-13T00:04:40
16,1970-02-13T01:38:47
81,1970-02-13T02:53:11
13,1970-02-13T04:26:41
14,1970-02-13T04:54:46
81,1970-02-13T06:31:40
12,1970-02-13T06:32:00
32,1970-02-13T08:46:45
84,1970-02-13T08:55:01
3,1970-02-13T10:44:13
3,1970-02-13T11:48:14
16,1970-02-13T12:27:11
86,1970-02-13T15:07:24
5,1970-02-13T17:43:09
2,1970-02-13T20:03:09
37,1970-02-13T20:59:36
25,1970-02-13T21:41:46
15,1970-02-13T22:04:03
27,1970-02-13T23:36:51
7,1970-02-14T01:53:24
12,1970-02-14T03:13:38
89,1970-02-14T05:16:23
31,1970-02-14T05:18:26
98,1970-02-14T05:42:01
32,1970-02-14T06:57:24
60,1970-02-14T08:32:40
53,1970-02-14T09:09:42
46,1970-02-14T11:04:46
65,1970-02-14T11:46:53
29,1970-02-14T12:43:26
35,1970-02-14T15:21:16
88,1970-02-14T16:43:20
31,1970-02-14T19:13:04
60,1970-02-14T21:37:16
73,1970-02-14T23:22:24
36,1970-02-15T00:06:15
63,1970-02-15T01:20:23
37,1970-02-15T02:03:14
83,1970-02-15T03:22:19
40,1970-02-15T04:53:16
80,1970-02-15T05:40:07
29,1970-02-15T08:24:18
43,1970-02-15T09:44:48
35,1970-02-15T12:06:30
17,1970-02-15T12:31:01
65,1970-02-15T14:03:19
24,1970-02-15T16:45:00
2,1970-02-15T18:14:21
56,1970-02-15T20:57:05
6,1970-02-15T21:00:28
44,1970-02-15T23:25:36
67,1970-02-16T00:24:54
84,1970-02-16T03:06:03
11,1970-02-16T04:04:43
40,1970-02-16T06:12:20
60,1970-02-16T08:04:28
4,1970-02-16T08:24:23
14,1970-02-16T09:58:25
99,1970-02-16T10:36:41
58,1970-02-16T12:41:02
62,1970-02-16T14:50:37
91,1970-02-16T16:00:16
41,1970-02-16T18:32:11
58,1970-02-16T18:50:56
79,1970-02-16T20:57:10
31,1970-02-16T21:59:06
58,1970-02-16T22:05:49
88,1970-02-17T00:26:08
37,1970-02-17T01:32:00
65,1970-02-17T03:02:53
97,1970-02-17T03:57:03
72,1970-02-17T05:05:56
38,1970-02-17T06:52:39
84,1970-02-17T09:00:12
44,1970-02-17T09:38:33
58,1970-02-17T11:26:25
3,1970-02-17T11:48:32
98,1970-02-17T12:26:29
34,1970-02-17T12:32:04
78,1970-02-17T12:41:01
49,1970-02-17T15:02:56
38,1970-02-17T15:39:56
43,1970-02-17T17:27:13
92,1970-02-17T19:42:25
97,1970-02-17T21:19:00
81,1970-02-17T22:04:48
69,1970-02-17T22:13:55
40,1970-02-17T23:23:49
76,1970-02-18T01:17:17
53,1970-02-18T02:20:18
4,1970-02-18T03:20:50
77,1970-02-18T04:09:18
90,1970-02-18T06:26:13
52,1970-02-18T08:03:27
53,1970-02-18T09:50:36
47,1970-02-18T11:46:37
77,1970-02-18T13:10:32
6,1970-02-18T13:30:17
26,1970-02-18T15:34:14
92,1970-02-18T16:56:01
38,1970-02-18T19:24:35
98,1970-02-18T21:30:13
78,1970-02-18T23:29:50
40,1970-02-19T00:09:20
22,1970-02-19T00:49:32
43,1970-02-19T02:22:32
79,1970-02-19T03:53:26
30,1970-02-19T04:19:47
70,1970-02-19T06:35:55
3,1970-02-19T07:19:15
71,1970-02-19T09:16:54
60,1970-02-19T09:25:38
91,1970-02-19T09:58:36
76,1970-02-19T11:31:42
13,1970-02-19T11:35:45
36,1970-02-19T13:56:51
77,1970-02-19T15:21:28
83,1970-02-19T17:58:29
78,1970-02-19T19:45:21
34,1970-02-19T21:37:02
86,1970-02-19T23:55:50
59,1970-02-20T01:28:31
51,1970-02-20T02:47:37
37,1970-02-20T03:08:39
64,1970-02-20T03:25:56
50,1970-02-20T03:57:30
58,1970-02-20T04:55:03
40,1970-02-20T06:21:56
41,1970-02-20T07:45:20
85,1970-02-20T08:16:01
16,1970-02-20T08:33:49
56,1970-02-20T10:38:58
56,1970-02-20T11:50:49
56,1970-02-20T12:09:31
30,1970-02-20T13:52:18
37,1970-02-20T13:55:34
61,1970-02-20T16:16:46
52,1970-02-20T18:32:49
47,1970-02-20T19:36:25
19,1970-02-20T20:30:51
63,1970-02-20T22:08:20
6,1970-02-21T00:42:50
78,1970-02-21T01:55:08
91,1970-02-21T02:01:24
87,1970-02-21T04:18:22
14,1970-02-21T05:24:09
77,1970-02-21T06:44:37
85,1970-02-21T09:22:59
28,1970-02-21T11:46:57
2,1970-02-21T12:40:01
5,1970-02-21T15:06:30
51,1970-02-21T17:42:54
81,1970-02-21T20:07:16
87,1970-02-21T20:28:03
29,1970-02-21T21:54:36
16,1970-02-22T00:38:35
31,1970-02-22T00:56:19
77,1970-02-22T02:01:24
16,1970-02-22T02:07:37
66,1970-02-22T03:02:57
26,1970-02-22T05:23:40
43,1970-02-22T06:42:47
72,1970-02-22T06:51:14
94,1970-02-22T09:28:26
35,1970-02-22T10:09:09
8,1970-02-22T11:32:25
96,1970-02-22T11:46:41
25,1970-02-22T12:40:42
50,1970-02-22T13:55:36
92,1970-02-22T14:17:08
10,1970-02-22T16:38:23
90,1970-02-22T19:10:41
23,1970-02-22T21:42:24
7,1970-02-22T22:46:10
8,1970-02-23T00:16:31
37,1970-02-23T01:36:48
67,1970-02-23T03:35:05
15,1970-02-23T05:50:57
17,1970-02-23T06:59:30
91,1970-02-23T09:28:31
87,1970-02-23T09:47:13
74,1970-02-23T11:02:58
65,1970-02-23T13:14:41
90,1970-02-23T15:26:09
28,1970-02-23T15:48:55
60,1970-02-23T18:22:27
29,1970-02-23T20:07:45
26,1970-02-23T21:51:20
27,1970-02-24T00:05:20
72,1970-02-24T01:39:13
74,1970-02-24T02:03:44
74,1970-02-24T02:36:11
35,1970-02-24T03:47:48
23,1970-02-24T05:08:57
38,1970-02-24T07:16:58
96,1970-02-24T08:47:17
32,1970-02-24T10:01:48
4,1970-02-24T10:22:26
37,1970-02-24T12:55:05
11,1970-02-24T15:16:20
1,1970-02-24T15:32:12
70,1970-02-24T17:21:17
18,1970-02-24T17:31:13
9,1970-02-24T18:27:18
60,1970-02-24T20:31:41
25,1970-02-24T23:02:29
33,1970-02-24T23:41:08
20,1970-02-25T01:08:49
56,1970-02-25T03:19:53
35,1970-02-25T03:57:24
20,1970-02-25T06:20:11
21,1970-02-25T07:32:42
57,1970-02-25T08:13:22
85,1970-02-25T09:09:54
31,1970-02-25T09:51:36
79,1970-02-25T10:20:10
33,1970-02-25T11:33:16
40,1970-02-25T12:56:54
91,1970-02-25T15:16:42
80,1970-02-25T17:23:28
62,1970-02-25T17:46:00
16,1970-02-25T20:02:41
47,1970-02-25T21:36:31
30,1970-02-25T21:51:21
55,1970-02-25T23:02:43
85,1970-02-25T23:48:48
46,1970-02-26T00:58:51
95,1970-02-26T02:21:19
5,1970-02-26T04:52:10
97,1970-02-26T06:17:51
8,1970-02-26T07:39:15
65,1970-02-26T07:45:23
45,1970-02-26T09:03:05
75,1970-02-26T11:00:10
63,1970-02-26T12:55:13
48,1970-02-26T14:57:17
23,1970-02-26T17:29:36
78,1970-02-26T18:30:22
1,1970-02-26T19:57:01
