id,time
2,1970-01-09T00:31:23
20,1970-01-09T02:43:00
60,1970-01-09T04:03:54
26,1970-01-09T04:10:45
12,1970-01-09T05:55:52
24,1970-01-09T07:20:44
16,1970-01-09T08:09:24
50,1970-01-09T10:54:29
14,1970-01-09T12:53:22
81,1970-01-09T14:23:32
98,1970-01-09T16:33:55
16,1970-01-09T18:25:31
95,1970-01-09T19:16:28
68,1970-01-09T21:06:50
38,1970-01-09T23:24:14
51,1970-01-09T23:34:25
96,1970-01-10T01:19:23
77,1970-01-10T03:10:23
82,1970-01-10T05:06:20
54,1970-01-10T07:09:20
71,1970-01-10T07:17:39
3,1970-01-10T07:56:56
53,1970-01-10T09:43:31
33,1970-01-10T11:25:15
98,1970-01-10T13:06:12
55,1970-01-10T14:11:15
28,1970-01-10T16:49:00
59,1970-01-10T17:03:07
57,1970-01-10T19:25:59
11,1970-01-10T19:50:16
26,1970-01-10T22:13:00
56,1970-01-11T00:36:33
56,1970-01-11T01:55:10
13,1970-01-11T02:49:42
43,1970-01-11T04:31:34
86,1970-01-11T06:20:20
15,1970-01-11T06:49:27
40,1970-01-11T06:54:47
32,1970-01-11T08:35:35
65,1970-01-11T11:19:49
88,1970-01-11T12:17:09
5,1970-01-11T14:55:49
64,1970-01-11T16:13:42
35,1970-01-11T17:14:05
93,1970-01-11T17:27:37
96,1970-01-11T18:06:11
85,1970-01-11T18:54:56
9,1970-01-11T19:44:47
13,1970-01-11T20:03:44
38,1970-01-11T21:25:46
48,1970-01-12T00:09:41
68,1970-01-12T02:08:16
89,1970-01-12T03:24:12
27,1970-01-12T04:34:41
42,1970-01-12T06:45:26
64,1970-01-12T08:01:31
23,1970-01-12T08:31:18
42,1970-01-12T09:13:07
9,1970-01-12T11:06:34
73,1970-01-12T11:44:45
9,1970-01-12T14:07:00
51,1970-01-12T15:05:59
80,1970-01-12T16:32:36
89,1970-01-12T17:49:17
41,1970-01-12T17:49:33
61,1970-01-12T20:30:47
16,1970-01-12T22:00:19
74,1970-01-12T22:53:47
22,1970-01-13T01:30:36
91,1970-01-13T03:13:19
41,1970-01-13T05:03:28
29,1970-01-13T05:43:00
46,1970-01-13T06:53:25
20,1970-01-13T07:55:49
34,1970-01-13T09:12:03
69,1970-01-13T10:39:49
37,1970-01-13T12:40:15
19,1970-01-13T12:49:02
78,1970-01-13T13:31:37
34,1970-01-13T14:57:30
11,1970-01-13T16:56:07
30,1970-01-13T19:01:31
91,1970-01-13T20:42:25
15,1970-01-13T21:30:16
14,1970-01-14T00:08:51
91,1970-01-14T00:17:45
14,1970-01-14T00:22:28
18,1970-01-14T02:47:17
42,1970-01-14T02:55:45
56,1970-01-14T05:18:52
50,1970-01-14T06:10:50
36,1970-01-14T08:00:01
23,1970-01-14T10:41:11
99,1970-01-14T13:16:30
60,1970-01-14T15:25:45
82,1970-01-14T17:03:04
82,1970-01-14T17:38:41
34,1970-01-14T20:02:18
80,1970-01-14T21:45:01
95,1970-01-15T00:21:01
23,1970-01-15T02:55:48
72,1970-01-15T05:27:02
82,1970-01-15T07:19:01
9,1970-01-15T07:37:25
94,1970-01-15T10:18:52
61,1970-01-15T12:28:28
7,1970-01-15T14:41:18
54,1970-01-15T15:14:39
7,1970-01-15T17:33:11
46,1970-01-15T18:46:28
29,1970-01-15T21:18:12
84,1970-01-15T23:13:10
68,1970-01-16T00:41:23
17,1970-01-16T03:06:51
37,1970-01-16T03:19:24
66,1970-01-16T05:45:09
8,1970-01-16T08:12:54
72,1970-01-16T09:40:06
27,1970-01-16T09:54:32
86,1970-01-16T11:36:17
74,1970-01-16T13:51:42
90,1970-01-16T16:28:37
38,1970-01-16T18:05:04
6,1970-01-16T20:46:06
86,1970-01-16T22:13:06
9,1970-01-16T22:36:47
57,1970-01-16T23:11:41
32,1970-01-16T23:34:46
54,1970-01-17T00:18:07
78,1970-01-17T01:40:01
98,1970-01-17T01:46:18
96,1970-01-17T02:58:49
51,1970-01-17T05:38:51
70,1970-01-17T06:23:14
59,1970-01-17T07:52:50
62,1970-01-17T08:34:42
76,1970-01-17T09:21:29
60,1970-01-17T09:59:36
28,1970-01-17T11:11:04
41,1970-01-17T11:55:17
6,1970-01-17T13:47:49
73,1970-01-17T14:21:44
5,1970-01-17T15:13:18
3,1970-01-17T17:34:42
41,1970-01-17T17:40:03
34,1970-01-17T20:07:17
4,1970-01-17T20:15:35
71,1970-01-17T22:00:18
64,1970-01-17T23:45:24
65,1970-01-18T01:56:15
42,1970-01-18T02:13:34
38,1970-01-18T03:36:16
79,1970-01-18T04:22:53
20,1970-01-18T04:49:29
86,1970-01-18T06:16:47
92,1970-01-18T06:58:44
65,1970-01-18T08:33:16
36,1970-01-18T10:52:03
52,1970-01-18T12:42:22
30,1970-01-18T12:44:12
70,1970-01-18T14:36:04
20,1970-01-18T15:34:33
42,1970-01-18T16:55:26
83,1970-01-18T18:08:17
53,1970-01-18T19:04:15
97,1970-01-18T21:32:31
96,1970-01-18T22:50:29
46,1970-01-19T01:05:42
52,1970-01-19T03:37:36
72,1970-01-19T04:02:22
45,1970-01-19T04:58:44
99,1970-01-19T05:06:52
72,1970-01-19T07:16:57
79,1970-01-19T08:09:30
24,1970-01-19T10:07:49
3,1970-01-19T11:27:50
58,1970-01-19T11:30:37
18,1970-01-19T11:54:59
42,1970-01-19T12:47:13
85,1970-01-19T15:01:18
91,1970-01-19T15:36:35
73,1970-01-19T17:43:42
30,1970-01-19T18:14:53
23,1970-01-19T18:19:09
46,1970-01-19T19:02:55
91,1970-01-19T20:26:48
37,1970-01-19T21:11:38
79,1970-01-19T21:17:36
37,1970-01-19T21:30:41
47,1970-01-19T22:39:39
52,1970-01-19T23:02:24
70,1970-01-19T23:52:40
85,1970-01-20T01:47:29
69,1970-01-20T02:24:16
55,1970-01-20T03:32:59
76,1970-01-20T03:47:06
6,1970-01-20T04:15:45
38,1970-01-20T05:09:58
11,1970-01-20T07:24:05
28,1970-01-20T09:38:43
26,1970-01-20T11:16:42
18,1970-01-20T13:12:03
1,1970-01-20T14:02:40
59,1970-01-20T14:31:38
52,1970-01-20T14:39:13
74,1970-01-20T15:05:01
2,1970-01-20T15:29:59
73,1970-01-20T15:51:58
70,1970-01-20T17:32:06
59,1970-01-20T19:17:55
51,1970-01-20T20:32:05
73,1970-01-20T22:59:53
26,1970-01-20T23:04:33
59,1970-01-20T23:11:48
83,1970-01-21T01:32:21
45,1970-01-21T01:39:30
89,1970-01-21T04:07:57
38,1970-01-21T04:40:28
27,1970-01-21T05:15:48
40,1970-01-21T06:23:27
45,1970-01-21T07:20:12
39,1970-01-21T08:01:29
39,1970-01-21T09:19:07
75,1970-01-21T09:38:36
3,1970-01-21T12:09:28
69,1970-01-21T13:11:43
37,1970-01-21T13:18:17
51,1970-01-21T13:38:38
27,1970-01-21T14:15:33
23,1970-01-21T14:31:14
85,1970-01-21T14:41:08
10,1970-01-21T15:08:15
94,1970-01-21T17:30:04
24,1970-01-21T18:36:42
74,1970-01-21T19:19:23
4,1970-01-21T21:21:58
20,1970-01-21T23:50:37
76,1970-01-22T01:37:11
4,1970-01-22T02:57:51
36,1970-01-22T04:44:19
3,1970-01-22T06:42:18
99,1970-01-22T08:40:25
15,1970-01-22T10:32:18
31,1970-01-22T12:32:30
91,1970-01-22T13:20:05
25,1970-01-22T13:57:03
33,1970-01-22T13:58:07
24,1970-01-22T15:29:59
30,1970-01-22T17:56:43
99,1970-01-22T19:29:44
94,1970-01-22T20:59:49
28,1970-01-22T21:44:01
90,1970-01-22T23:15:41
96,1970-01-23T00:36:00
45,1970-01-23T01:13:17
82,1970-01-23T01:48:22
51,1970-01-23T01:52:55
32,1970-01-23T02:50:50
90,1970-01-23T04:00:44
17,1970-01-23T06:29:24
2,1970-01-23T06:43:04
66,1970-01-23T06:51:51
96,1970-01-23T08:46:44
25,1970-01-23T10:09:22
61,1970-01-23T11:21:05
12,1970-01-23T12:19:57
41,1970-01-23T13:04:02
38,1970-01-23T14:48:39
35,1970-01-23T15:40:42
52,1970-01-23T16:26:47
52,1970-01-23T16:28:54
61,1970-01-23T17:07:04
68,1970-01-23T17:54:49
5,1970-01-23T19:12:19
4,1970-01-23T20:49:01
73,1970-01-23T23:10:54
71,1970-01-23T23:55:36
86,1970-01-24T02:36:01
97,1970-01-24T02:38:23
19,1970-01-24T02:46:07
39,1970-01-24T04:38:07
8,1970-01-24T07:03:43
63,1970-01-24T09:36:52
41,1970-01-24T11:08:08
17,1970-01-24T13:33:05
70,1970-01-24T15:32:30
59,1970-01-24T18:07:31
46,1970-01-24T18:22:20
96,1970-01-24T19:40:16
46,1970-01-24T20:15:38
91,1970-01-24T23:01:05
45,1970-01-25T00:48:36
58,1970-01-25T03:06:18
22,1970-01-25T05:29:56
23,1970-01-25T07:11:00
2,1970-01-25T09:04:10
62,1970-01-25T11:13:46
41,1970-01-25T13:52:29
76,1970-01-25T14:21:48
28,1970-01-25T16:04:50
99,1970-01-25T17:02:39
22,1970-01-25T17:47:45
7,1970-01-25T19:45:19
23,1970-01-25T21:06:16
88,1970-01-25T21:13:24
33,1970-01-25T23:06:30
3,1970-01-26T00:11:41
43,1970-01-26T01:45:32
76,1970-01-26T02:46:17
65,1970-01-26T03:41:43
7,1970-01-26T06:23:46
61,1970-01-26T09:05:39
58,1970-01-26T09:32:23
5,1970-01-26T11:28:29
76,1970-01-26T11:48:40
75,1970-01-26T13:15:29
71,1970-01-26T13:30:05
82,1970-01-26T16:10:02
87,1970-01-26T17:13:59
1,1970-01-26T18:25:31
62,1970-01-26T20:00:44
21,1970-01-26T21:37:44
55,1970-01-26T23:51:37
74,1970-01-27T00:57:39
36,1970-01-27T01:19:19
91,1970-01-27T03:02:19
14,1970-01-27T04:13:59
44,1970-01-27T05:01:35
55,1970-01-27T05:22:45
73,1970-01-27T07:42:31
85,1970-01-27T09:03:26
61,1970-01-27T09:16:59
84,1970-01-27T11:25:54
2,1970-01-27T12:51:55
78,1970-01-27T14:51:11
20,1970-01-27T16:42:36
57,1970-01-27T17:11:03
77,1970-01-27T19:38:31
13,1970-01-27T20:27:55
94,1970-01-27T23:11:03
83,1970-01-28T00:54:41
73,1970-01-28T02:01:22
97,1970-01-28T02:36:02
2,1970-01-28T04:08:50
67,1970-01-28T06:18:05
28,1970-01-28T08:43:20
7,1970-01-28T09:41:46
59,1970-01-28T12:26:17
70,1970-01-28T14:21:11
84,1970-01-28T17:03:21
26,1970-01-28T18:57:28
80,1970-01-28T19:49:18
76,1970-01-28T20:53:54
7,1970-01-28T23:11:49
32,1970-01-29T00:12:19
33,1970-01-29T02:56:39
31,1970-01-29T03:09:43
53,1970-01-29T03:44:54
78,1970-01-29T04:57:14
55,1970-01-29T06:54:35
23,1970-01-29T07:46:20
50,1970-01-29T09:55:32
71,1970-01-29T12:35:41
14,1970-01-29T14:17:00
10,1970-01-29T14:20:21
3,1970-01-29T15:25:38
56,1970-01-29T15:38:53
18,1970-01-29T16:17:03
50,1970-01-29T17:52:54
15,1970-01-29T19:52:32
80,1970-01-29T21:19:01
93,1970-01-30T00:02:00
31,1970-01-30T02:42:56
25,1970-01-30T04:55:25
55,1970-01-30T07:07:56
79,1970-01-30T07:21:55
13,1970-01-30T08:56:32
25,1970-01-30T11:01:25
59,1970-01-30T13:12:09
41,1970-01-30T13:29:24
24,1970-01-30T13:55:27
9,1970-01-30T14:28:38
68,1970-01-30T16:08:56
32,1970-01-30T17:36:22
63,1970-01-30T20:09:19
65,1970-01-30T21:55:10
85,1970-01-31T00:04:01
71,1970-01-31T01:21:27
52,1970-01-31T02:39:59
83,1970-01-31T04:16:52
89,1970-01-31T04:29:22
12,1970-01-31T07:05:48
54,1970-01-31T07:50:08
17,1970-01-31T09:28:28
71,1970-01-31T11:54:53
76,1970-01-31T13:45:17
19,1970-01-31T15:58:16
37,1970-01-31T17:00:53
15,1970-01-31T19:43:33
53,1970-01-31T22:21:42
48,1970-01-31T23:36:25
16,1970-02-01T00:52:27
57,1970-02-01T02:25:39
7,1970-02-01T02:38:40
15,1970-02-01T03:10:37
75,1970-02-01T04:51:24
6,1970-02-01T06:27:53
74,1970-02-01T07:32:52
48,1970-02-01T08:21:45
29,1970-02-01T11:02:16
11,1970-02-01T13:06:40
55,1970-02-01T14:31:43
65,1970-02-01T16:39:12
24,1970-02-01T19:23:50
42,1970-02-01T19:54:54
34,1970-02-01T20:33:48
81,1970-02-01T21:38:37
2,1970-02-01T22:05:59
26,1970-02-02T00:39:43
96,1970-02-02T02:45:28
8,1970-02-02T05:25:53
27,1970-02-02T06:31:12
98,1970-02-02T09:14:28
65,1970-02-02T10:08:16
13,1970-02-02T10:33:54
56,1970-02-02T11:53:20
34,1970-02-02T13:29:59
64,1970-02-02T13:51:39
36,1970-02-02T15:59:13
49,1970-02-02T17:18:58
67,1970-02-02T18:01:07
70,1970-02-02T18:18:39
65,1970-02-02T18:45:19
83,1970-02-02T21:18:32
95,1970-02-02T22:15:15
40,1970-02-03T00:32:13
88,1970-02-03T02:47:48
84,1970-02-03T03:49:49
56,1970-02-03T03:54:06
96,1970-02-03T04:04:16
64,1970-02-03T05:18:55
33,1970-02-03T06:30:51
60,1970-02-03T07:48:23
30,1970-02-03T10:06:02
4,1970-02-03T11:42:58
67,1970-02-03T13:53:21
24,1970-02-03T15:18:14
17,1970-02-03T15:46:56
92,1970-02-03T16:21:02
32,1970-02-03T18:27:14
47,1970-02-03T18:58:08
9,1970-02-03T20:07:17
62,1970-02-03T21:09:51
96,1970-02-03T23:31:54
23,1970-02-04T01:44:26
87,1970-02-04T03:23:14
49,1970-02-04T04:33:03
63,1970-02-04T04:45:17
52,1970-02-04T05:03:54
97,1970-02-04T07:36:57
96,1970-02-04T09:46:02
8,1970-02-04T09:51:39
20,1970-02-04T10:15:19
90,1970-02-04T12:19:03
72,1970-02-04T13:21:37
25,1970-02-04T16:06:44
20,1970-02-04T18:06:27
80,1970-02-04T19:16:57
32,1970-02-04T21:57:10
51,1970-02-04T22:41:35
50,1970-02-05T00:03:33
40,1970-02-05T01:19:48
72,1970-02-05T02:09:36
32,1970-02-05T04:32:41
32,1970-02-05T06:22:49
10,1970-02-05T07:49:47
14,1970-02-05T07:56:00
86,1970-02-05T10:30:20
16,1970-02-05T13:05:22
88,1970-02-05T14:39:28
81,1970-02-05T17:19:57
48,1970-02-05T17:22:32
61,1970-02-05T17:36:41
81,1970-02-05T19:06:18
44,1970-02-05T20:31:00
89,1970-02-05T22:56:21
83,1970-02-05T23:40:24
43,1970-02-05T23:45:17
73,1970-02-05T23:56:18
54,1970-02-06T01:27:35
18,1970-02-06T01:57:14
52,1970-02-06T03:05:11
54,1970-02-06T03:28:10
74,1970-02-06T05:12:57
93,1970-02-06T07:16:03
22,1970-02-06T09:27:47
39,1970-02-06T09:31:52
58,1970-02-06T11:51:21
93,1970-02-06T13:43:19
82,1970-02-06T14:22:47
38,1970-02-06T14:41:26
14,1970-02-06T16:15:01
81,1970-02-06T18:00:19
77,1970-02-06T20:18:06
47,1970-02-06T21:26:57
6,1970-02-06T23:53:31
86,1970-02-07T00:42:04
33,1970-02-07T02:12:33
11,1970-02-07T03:19:22
56,1970-02-07T04:09:15
63,1970-02-07T06:54:05
96,1970-02-07T09:05:38
49,1970-02-07T11:08:09
40,1970-02-07T12:43:47
52,1970-02-07T13:26:14
23,1970-02-07T14:23:16
40,1970-02-07T14:24:25
57,1970-02-07T16:04:06
87,1970-02-07T17:46:56
12,1970-02-07T19:06:57
79,1970-02-07T19:37:53
21,1970-02-07T20:59:19
39,1970-02-07T21:58:24
82,1970-02-08T00:09:59
22,1970-02-08T00:54:36
57,1970-02-08T03:16:38
94,1970-02-08T04:56:36
67,1970-02-08T06:57:53
36,1970-02-08T07:31:22
11,1970-02-08T08:23:59
40,1970-02-08T10:05:26
52,1970-02-08T10:34:28
10,1970-02-08T12:09:42
9,1970-02-08T12:35:03
81,1970-02-08T14:25:09
68,1970-02-08T15:33:06
81,1970-02-08T16:17:16
24,1970-02-08T18:14:07
62,1970-02-08T19:46:57
64,1970-02-08T20:46:43
61,1970-02-08T20:54:03
22,1970-02-08T22:38:09
8,1970-02-09T01:01:02
29,1970-02-09T02:44:20
59,1970-02-09T04:44:04
94,1970-02-09T06:11:05
32,1970-02-09T06:50:37
1,1970-02-09T08:51:39
42,1970-02-09T09:22:50
48,1970-02-09T10:59:39
96,1970-02-09T11:32:37
69,1970-02-09T13:31:25
52,1970-02-09T15:56:47
57,1970-02-09T18:00:35
38,1970-02-09T19:02:22
31,1970-02-09T20:24:53
9,1970-02-09T22:18:25
31,1970-02-09T23:12:12
95,1970-02-10T00:49:51
43,1970-02-10T01:18:57
22,1970-02-10T02:53:06
72,1970-02-10T04:49:19
81,1970-02-10T05:16:03
6,1970-02-10T07:30:17
84,1970-02-10T08:01:47
20,1970-02-10T08:37:31
60,1970-02-10T09:00:58
35,1970-02-10T10:41:48
42,1970-02-10T12:03:43
65,1970-02-10T14:12:47
10,1970-02-10T14:21:25
32,1970-02-10T15:18:03
76,1970-02-10T16:38:10
72,1970-02-10T18:40:49
57,1970-02-10T19:33:20
40,1970-02-10T19:52:30
60,1970-02-10T19:57:29
65,1970-02-10T20:39:47
8,1970-02-10T21:24:14
69,1970-02-10T21:42:05
76,1970-02-10T22:19:06
38,1970-02-11T00:15:17
78,1970-02-11T00:32:08
13,1970-02-11T02:44:04
47,1970-02-11T02:50:29
63,1970-02-11T03:44:14
10,1970-02-11T06:19:15
95,1970-02-11T08:33:36
70,1970-02-11T08:53:17
99,1970-02-11T09:14:45
58,1970-02-11T11:22:50
66,1970-02-11T11:40:45
78,1970-02-11T12:58:40
97,1970-02-11T13:14:31
89,1970-02-11T14:09:34
72,1970-02-11T16:29:06
31,1970-02-11T18:44:06
9,1970-02-11T19:55:31
10,1970-02-11T20:20:11
91,1970-02-11T20:42:09
71,1970-02-11T22:26:21
94,1970-02-12T00:30:20
85,1970-02-12T03:01:50
79,1970-02-12T04:05:01
97,1970-02-12T04:57:42
49,1970-02-12T07:22:10
32,1970-02-12T09:54:57
70,1970-02-12T12:08:49
52,1970-02-12T13:18:49
59,1970-02-12T16:04:03
71,1970-02-12T18:11:50
52,1970-02-12T19:16:18
12,1970-02-12T19:25:05
51,1970-02-12T21:51:50
54,1970-02-12T23:31:43
67,1970-02-13T01:28:17
44,1970-02-13T01:30:59
90,1970-02-13T01:41:29
10,1970-02-13T02:01:45
8,1970-02-13T02:50:49
53,1970-02-13T04:23:14
3,1970-02-13T04:39:14
50,1970-02-13T06:15:26
26,1970-02-13T06:51:41
30,1970-02-13T07:57:44
98,1970-02-13T10:28:58
27,1970-02-13T12:44:11
81,1970-02-13T14:55:21
82,1970-02-13T17:09:09
95,1970-02-13T18:26:14
53,1970-02-13T19:32:06
98,1970-02-13T21:23:56
2,1970-02-13T21:58:44
34,1970-02-13T22:07:37
82,1970-02-13T22:48:23
39,1970-02-14T00:20:57
42,1970-02-14T00:46:33
79,1970-02-14T00:56:48
8,1970-02-14T01:12:48
36,1970-02-14T01:27:48
32,1970-02-14T02:43:54
5,1970-02-14T03:30:36
43,1970-02-14T03:47:02
7,1970-02-14T05:07:22
96,1970-02-14T06:00:30
40,1970-02-14T06:02:01
11,1970-02-14T08:14:42
59,1970-02-14T10:05:31
51,1970-02-14T12:31:52
55,1970-02-14T14:13:10
95,1970-02-14T14:30:55
7,1970-02-14T15:00:39
82,1970-02-14T15:04:00
39,1970-02-14T17:27:35
18,1970-02-14T18:42:12
63,1970-02-14T19:10:39
17,1970-02-14T21:16:04
93,1970-02-14T22:30:40
10,1970-02-14T22:34:12
24,1970-02-15T01:17:38
81,1970-02-15T02:55:27
43,1970-02-15T03:09:23
29,1970-02-15T05:28:45
13,1970-02-15T06:26:04
34,1970-02-15T06:48:15
55,1970-02-15T08:54:45
12,1970-02-15T11:26:18
44,1970-02-15T12:29:44
88,1970-02-15T12:33:08
71,1970-02-15T13:03:22
6,1970-02-15T14:40:40
59,1970-02-15T15:41:10
12,1970-02-15T17:38:58
49,1970-02-15T19:54:52
97,1970-02-15T20:25:53
17,1970-02-15T21:54:21
48,1970-02-15T23:41:30
86,1970-02-16T02:04:58
15,1970-02-16T03:13:13
35,1970-02-16T04:58:05
30,1970-02-16T05:10:42
58,1970-02-16T05:24:38
45,1970-02-16T07:53:50
4,1970-02-16T09:30:07
54,1970-02-16T11:24:46
56,1970-02-16T12:14:20
9,1970-02-16T14:42:10
86,1970-02-16T16:53:49
23,1970-02-16T19:38:01
77,1970-02-16T21:20:11
61,1970-02-16T21:43:06
47,1970-02-16T23:38:26
81,1970-02-17T00:38:49
68,1970-02-17T00:46:32
81,1970-02-17T01:43:15
69,1970-02-17T02:44:43
44,1970-02-17T03:09:50
91,1970-02-17T05:09:37
12,1970-02-17T07:46:08
45,1970-02-17T09:02:47
73,1970-02-17T10:00:48
62,1970-02-17T11:18:50
87,1970-02-17T12:22:40
30,1970-02-17T13:02:25
50,1970-02-17T14:24:21
13,1970-02-17T17:05:30
57,1970-02-17T18:16:22
90,1970-02-17T18:16:53
98,1970-02-17T19:40:29
87,1970-02-17T21:21:24
26,1970-02-17T23:15:20
60,1970-02-18T00:48:38
42,1970-02-18T02:44:20
82,1970-02-18T02:44:25
8,1970-02-18T05:00:27
48,1970-02-18T06:55:26
59,1970-02-18T08:54:12
99,1970-02-18T10:14:19
54,1970-02-18T12:12:57
80,1970-02-18T13:02:00
6,1970-02-18T14:12:43
22,1970-02-18T15:01:51
99,1970-02-18T16:01:49
69,1970-02-18T17:07:06
34,1970-02-18T19:07:38
80,1970-02-18T19:50:55
89,1970-02-18T22:03:20
98,1970-02-18T22:16:39
98,1970-02-18T22:25:55
70,1970-02-19T00:18:43
57,1970-02-19T03:01:39
78,1970-02-19T05:02:21
31,1970-02-19T06:53:47
1,1970-02-19T08:07:08
86,1970-02-19T10:24:02
16,1970-02-19T12:28:21
66,1970-02-19T14:45:01
59,1970-02-19T16:13:46
24,1970-02-19T17:48:40
7,1970-02-19T19:07:25
60,1970-02-19T21:54:02
39,1970-02-20T00:30:44
34,1970-02-20T01:58:46
87,1970-02-20T03:42:05
64,1970-02-20T04:15:22
92,1970-02-20T04:56:44
9,1970-02-20T05:21:40
62,1970-02-20T07:39:35
50,1970-02-20T08:05:34
12,1970-02-20T08:54:49
51,1970-02-20T11:20:14
19,1970-02-20T11:24:53
43,1970-02-20T13:48:41
48,1970-02-20T14:46:49
23,1970-02-20T17:14:00
99,1970-02-20T19:11:49
11,1970-02-20T19:23:56
65,1970-02-20T20:17:33
2,1970-02-20T20:18:20
11,1970-02-20T23:00:41
70,1970-02-20T23:15:32
41,1970-02-21T01:20:22
50,1970-02-21T01:54:14
27,1970-02-21T02:35:28
45,1970-02-21T04:33:28
47,1970-02-21T05:13:00
40,1970-02-21T05:49:58
43,1970-02-21T06:33:06
89,1970-02-21T07:29:52
21,1970-02-21T09:30:35
50,1970-02-21T12:13:15
76,1970-02-21T14:19:33
78,1970-02-21T14:44:39
67,1970-02-21T16:21:29
49,1970-02-21T17:53:59
75,1970-02-21T19:01:49
83,1970-02-21T21:25:10
16,1970-02-21T21:36:34
41,1970-02-21T22:40:36
21,1970-02-22T00:39:05
97,1970-02-22T00:56:18
27,1970-02-22T02:56:57
69,1970-02-22T03:50:05
45,1970-02-22T06:31:49
71,1970-02-22T07:24:16
52,1970-02-22T09:49:47
64,1970-02-22T10:06:06
45,1970-02-22T10:56:11
53,1970-02-22T11:54:50
7,1970-02-22T12:14:41
89,1970-02-22T12:48:06
96,1970-02-22T15:15:31
66,1970-02-22T16:38:20
73,1970-02-22T18:17:34
44,1970-02-22T20:22:11
8,1970-02-22T20:44:36
67,1970-02-22T22:52:56
68,1970-02-22T23:59:40
18,1970-02-23T01:37:45
60,1970-02-23T03:06:44
